Season,HomeTeam,AwayTeam,home_rest_days_all,away_rest_days_all,home_matches_last_14_all,away_matches_last_14_all,home_played_euro_last_5,away_played_euro_last_5,diff_rest_days_all,diff_matches_last_14_all,diff_played_euro_last_5
2016_2017,Watford,Swansea,7.0,7.0,3,3,0,0,0.0,0,0
2016_2017,Man United,Chelsea,3.0,8.0,3,2,1,0,-5.0,1,1
2016_2017,West Brom,Liverpool,8.0,8.0,2,2,0,0,0.0,0,0
2016_2017,Middlesbrough,Arsenal,9.0,7.0,2,2,0,0,2.0,0,0
2016_2017,Bournemouth,Middlesbrough,7.0,5.0,2,2,0,0,2.0,0,0
2016_2017,Hull,Watford,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Swansea,Stoke,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,West Ham,Everton,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Burnley,Man United,8.0,3.0,1,4,0,1,5.0,-3,-1
2016_2017,Liverpool,Crystal Palace,7.0,8.0,1,2,0,0,-1.0,-1,0
2016_2017,Chelsea,Southampton,3.0,10.0,2,1,0,0,-7.0,1,0
2016_2017,Arsenal,Leicester,3.0,8.0,2,3,0,0,-5.0,-1,0
2016_2017,Crystal Palace,Tottenham,3.0,4.0,2,2,0,0,-1.0,0,0
2016_2017,Middlesbrough,Sunderland,4.0,11.0,2,1,0,0,-7.0,1,0
2016_2017,Man City,Man United,4.0,4.0,2,4,0,0,0.0,-2,0
2016_2017,Crystal Palace,Burnley,3.0,6.0,3,2,0,0,-3.0,1,0
2016_2017,Southampton,Hull,4.0,7.0,2,2,0,0,-3.0,0,0
2016_2017,Stoke,West Ham,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Sunderland,Bournemouth,3.0,7.0,2,2,0,0,-4.0,0,0
2016_2017,West Brom,Leicester,13.0,3.0,1,3,0,0,10.0,-2,0
2016_2017,Everton,Chelsea,8.0,5.0,1,3,0,0,3.0,-2,0
2016_2017,Man United,Swansea,3.0,8.0,4,1,0,0,-5.0,3,0
2016_2017,Middlesbrough,Man City,4.0,3.0,3,2,0,0,1.0,1,0
2016_2017,Tottenham,Arsenal,4.0,4.0,2,3,0,0,0.0,-1,0
2016_2017,Watford,Liverpool,9.0,8.0,1,1,0,0,1.0,0,0
2016_2017,West Ham,Tottenham,6.0,5.0,2,3,0,0,1.0,-1,0
2016_2017,Bournemouth,Stoke,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Burnley,West Brom,7.0,7.0,2,1,0,0,0.0,1,0
2016_2017,Hull,Sunderland,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Leicester,Watford,7.0,5.0,2,2,0,0,2.0,0,0
2016_2017,Man City,Crystal Palace,6.0,7.0,3,3,0,0,-1.0,0,0
2016_2017,Swansea,Everton,6.0,6.0,2,2,0,0,0.0,0,0
2016_2017,Arsenal,Man United,7.0,3.0,3,4,0,1,4.0,-1,-1
2016_2017,Liverpool,Southampton,6.0,8.0,2,2,0,0,-2.0,0,0
2016_2017,Chelsea,Middlesbrough,8.0,8.0,2,2,0,0,0.0,0,0
2016_2017,Southampton,Arsenal,3.0,3.0,2,3,0,0,0.0,-1,0
2016_2017,Everton,Watford,6.0,6.0,2,2,0,0,0.0,0,0
2016_2017,West Brom,Chelsea,6.0,4.0,2,2,0,0,2.0,0,0
2016_2017,Bournemouth,Burnley,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Man City,Leicester,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Middlesbrough,Southampton,5.0,3.0,2,3,0,0,2.0,-1,0
2016_2017,Stoke,Arsenal,7.0,3.0,2,3,0,0,4.0,-1,0
2016_2017,Sunderland,Swansea,7.0,7.0,2,2,0,0,0.0,0,0
2016_2017,Crystal Palace,Hull,8.0,8.0,1,1,0,0,0.0,0,0
2016_2017,Tottenham,Man United,9.0,3.0,2,4,0,1,6.0,-2,-1
2016_2017,West Ham,Liverpool,9.0,7.0,1,2,0,0,2.0,-1,0
2016_2017,Chelsea,Watford,3.0,3.0,2,3,0,0,0.0,-1,0
2016_2017,Arsenal,Sunderland,3.0,3.0,3,2,0,0,0.0,1,0
2016_2017,Man City,West Brom,3.0,4.0,2,2,0,0,-1.0,0,0
2016_2017,Southampton,Man United,4.0,3.0,3,4,0,0,1.0,-1,0
2016_2017,Leicester,Tottenham,5.0,4.0,2,2,0,0,1.0,0,0
2016_2017,Arsenal,Everton,5.0,9.0,4,1,0,0,-4.0,3,0
2016_2017,Burnley,West Ham,8.0,7.0,1,1,0,0,1.0,0,0
2016_2017,Chelsea,Sunderland,6.0,5.0,3,2,0,0,1.0,1,0
2016_2017,Hull,Tottenham,7.0,3.0,1,2,0,0,4.0,-1,0
2016_2017,Leicester,Bournemouth,3.0,8.0,2,1,0,0,-5.0,1,0
2016_2017,Liverpool,Middlesbrough,7.0,8.0,2,2,0,0,-1.0,0,0
2016_2017,Man United,Crystal Palace,4.0,7.0,4,1,0,0,-3.0,3,0
2016_2017,Southampton,Stoke,4.0,8.0,4,1,0,0,-4.0,3,0
2016_2017,Swansea,West Brom,8.0,5.0,1,2,0,0,3.0,-1,0
2016_2017,Watford,Man City,6.0,5.0,2,2,0,0,1.0,0,0
2017_2018,Arsenal,Leicester,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Brighton,Man City,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Chelsea,Burnley,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Crystal Palace,Huddersfield,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Everton,Stoke,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Southampton,Swansea,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Watford,Liverpool,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,West Brom,Bournemouth,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Man United,West Ham,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Newcastle,Tottenham,60.0,60.0,0,0,0,0,0.0,0,0
2017_2018,Bournemouth,Watford,7.0,7.0,1,1,0,0,0.0,0,0
2017_2018,Burnley,West Brom,7.0,7.0,1,1,0,0,0.0,0,0
2017_2018,Leicester,Brighton,8.0,7.0,1,1,0,0,1.0,0,0
2017_2018,Liverpool,Crystal Palace,7.0,7.0,1,1,0,0,0.0,0,0
2017_2018,Southampton,West Ham,7.0,6.0,1,1,0,0,1.0,0,0
2017_2018,Stoke,Arsenal,7.0,8.0,1,1,0,0,-1.0,0,0
2017_2018,Swansea,Man United,7.0,6.0,1,1,0,0,1.0,0,0
2017_2018,Huddersfield,Newcastle,8.0,7.0,1,1,0,0,1.0,0,0
2017_2018,Tottenham,Chelsea,7.0,8.0,1,1,0,0,-1.0,0,0
2017_2018,Man City,Everton,9.0,9.0,1,1,0,0,0.0,0,0
2017_2018,Bournemouth,Man City,4.0,5.0,3,2,0,0,-1.0,1,0
2017_2018,Crystal Palace,Swansea,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Huddersfield,Southampton,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Man United,Leicester,7.0,4.0,2,2,0,0,3.0,0,0
2017_2018,Newcastle,West Ham,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Watford,Brighton,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Chelsea,Everton,7.0,6.0,1,1,0,0,1.0,0,0
2017_2018,Liverpool,Arsenal,8.0,8.0,1,1,0,0,0.0,0,0
2017_2018,Tottenham,Burnley,7.0,4.0,2,2,0,0,3.0,0,0
2017_2018,West Brom,Stoke,5.0,4.0,2,2,0,0,1.0,0,0
2017_2018,Arsenal,Bournemouth,13.0,14.0,1,1,0,0,-1.0,0,0
2017_2018,Brighton,West Brom,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Everton,Tottenham,13.0,13.0,1,1,0,0,0.0,0,0
2017_2018,Leicester,Chelsea,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Man City,Liverpool,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Southampton,Watford,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Stoke,Man United,13.0,14.0,1,1,0,0,-1.0,0,0
2017_2018,Burnley,Crystal Palace,14.0,15.0,1,0,0,0,-1.0,1,0
2017_2018,Swansea,Newcastle,15.0,15.0,0,0,0,0,0.0,0,0
2017_2018,West Ham,Huddersfield,16.0,16.0,0,0,0,0,0.0,0,0
2017_2018,Bournemouth,Brighton,6.0,6.0,1,1,0,0,0.0,0,0
2017_2018,Crystal Palace,Southampton,6.0,7.0,1,1,0,0,-1.0,0,0
2017_2018,Huddersfield,Leicester,5.0,7.0,1,1,0,0,-2.0,0,0
2017_2018,Liverpool,Burnley,3.0,6.0,2,1,1,0,-3.0,1,1
2017_2018,Newcastle,Stoke,6.0,7.0,1,1,0,0,-1.0,0,0
2017_2018,Tottenham,Swansea,3.0,6.0,2,1,1,0,-3.0,1,1
2017_2018,Watford,Man City,7.0,3.0,1,2,0,1,4.0,-1,-1
2017_2018,West Brom,West Ham,7.0,5.0,1,1,0,0,2.0,0,0
2017_2018,Chelsea,Arsenal,5.0,3.0,2,2,1,1,2.0,0,0
2017_2018,Man United,Everton,5.0,3.0,2,2,1,1,2.0,0,0
2017_2018,Burnley,Huddersfield,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Everton,Bournemouth,3.0,4.0,4,3,0,0,-1.0,1,0
2017_2018,Leicester,Liverpool,4.0,4.0,3,4,0,0,0.0,-1,0
2017_2018,Man City,Crystal Palace,3.0,4.0,4,3,0,0,-1.0,1,0
2017_2018,Southampton,Man United,7.0,3.0,2,4,0,0,4.0,-2,0
2017_2018,Stoke,Chelsea,4.0,3.0,3,4,0,0,1.0,-1,0
2017_2018,Swansea,Watford,4.0,7.0,3,2,0,0,-3.0,1,0
2017_2018,West Ham,Tottenham,4.0,4.0,3,4,0,0,0.0,-1,0
2017_2018,Brighton,Newcastle,5.0,8.0,2,2,0,0,-3.0,0,0
2017_2018,Arsenal,West Brom,5.0,5.0,3,2,0,0,0.0,1,0
2017_2018,Bournemouth,Leicester,7.0,7.0,2,3,0,0,0.0,-1,0
2017_2018,Chelsea,Man City,3.0,4.0,4,4,1,1,-1.0,0,0
2017_2018,Huddersfield,Tottenham,7.0,4.0,3,4,0,1,3.0,-1,-1
2017_2018,Man United,Crystal Palace,2.0,7.0,4,3,1,0,-5.0,1,1
2017_2018,Stoke,Southampton,7.0,7.0,3,2,0,0,0.0,1,0
2017_2018,West Brom,Watford,5.0,7.0,3,2,0,0,-2.0,1,0
2017_2018,West Ham,Swansea,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Arsenal,Brighton,3.0,7.0,4,2,1,0,-4.0,2,1
2017_2018,Everton,Burnley,3.0,8.0,4,2,1,0,-5.0,2,1
2017_2018,Newcastle,Liverpool,7.0,5.0,1,3,0,1,2.0,-2,-1
2017_2018,Burnley,West Ham,13.0,14.0,1,1,0,0,-1.0,0,0
2017_2018,Crystal Palace,Chelsea,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Liverpool,Man United,13.0,14.0,1,1,0,0,-1.0,0,0
2017_2018,Man City,Stoke,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Swansea,Huddersfield,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Tottenham,Bournemouth,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Watford,Arsenal,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Brighton,Everton,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Southampton,Newcastle,15.0,14.0,0,1,0,0,1.0,-1,0
2017_2018,Leicester,West Brom,16.0,16.0,0,0,0,0,0.0,0,0
2017_2018,West Ham,Brighton,6.0,5.0,1,1,0,0,1.0,0,0
2017_2018,Chelsea,Watford,3.0,7.0,2,1,1,0,-4.0,1,1
2017_2018,Huddersfield,Man United,7.0,3.0,1,2,0,1,4.0,-1,-1
2017_2018,Man City,Burnley,4.0,7.0,2,1,1,0,-3.0,1,1
2017_2018,Newcastle,Crystal Palace,6.0,7.0,1,1,0,0,-1.0,0,0
2017_2018,Southampton,West Brom,6.0,5.0,1,1,0,0,1.0,0,0
2017_2018,Stoke,Bournemouth,7.0,7.0,1,1,0,0,0.0,0,0
2017_2018,Swansea,Leicester,7.0,5.0,1,1,0,0,2.0,0,0
2017_2018,Everton,Arsenal,3.0,3.0,2,2,1,1,0.0,0,0
2017_2018,Tottenham,Liverpool,5.0,5.0,2,2,1,1,0.0,0,0
2017_2018,Arsenal,Swansea,4.0,4.0,4,3,0,0,0.0,1,0
2017_2018,Bournemouth,Chelsea,4.0,3.0,3,4,0,0,1.0,-1,0
2017_2018,Crystal Palace,West Ham,4.0,3.0,3,3,0,0,1.0,0,0
2017_2018,Liverpool,Huddersfield,6.0,7.0,3,2,0,0,-1.0,1,0
2017_2018,Man United,Tottenham,4.0,3.0,4,4,0,0,1.0,0,0
2017_2018,Watford,Stoke,7.0,7.0,2,2,0,0,0.0,0,0
2017_2018,West Brom,Man City,7.0,4.0,2,4,0,0,3.0,-2,0
2017_2018,Brighton,Southampton,9.0,8.0,2,2,0,0,1.0,0,0
2017_2018,Leicester,Everton,5.0,4.0,3,4,0,0,1.0,-1,0
2017_2018,Burnley,Newcastle,9.0,9.0,1,1,0,0,0.0,0,0
2017_2018,Huddersfield,West Brom,7.0,7.0,2,2,0,0,0.0,0,0
2017_2018,Newcastle,Bournemouth,5.0,7.0,2,3,0,0,-2.0,-1,0
2017_2018,Southampton,Burnley,6.0,5.0,2,2,0,0,1.0,0,0
2017_2018,Stoke,Leicester,7.0,6.0,2,3,0,0,1.0,-1,0
2017_2018,Swansea,Brighton,7.0,6.0,3,1,0,0,1.0,2,0
2017_2018,West Ham,Liverpool,7.0,3.0,2,3,0,1,4.0,-1,-1
2017_2018,Chelsea,Man United,5.0,5.0,3,3,1,1,0.0,0,0
2017_2018,Everton,Watford,3.0,8.0,4,1,1,0,-5.0,3,1
2017_2018,Man City,Arsenal,4.0,3.0,3,4,1,1,1.0,-1,0
2017_2018,Tottenham,Crystal Palace,4.0,8.0,4,2,1,0,-4.0,2,1
2017_2018,Arsenal,Tottenham,13.0,13.0,1,1,0,0,0.0,0,0
2017_2018,Bournemouth,Huddersfield,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Burnley,Swansea,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Crystal Palace,Everton,13.0,13.0,1,1,0,0,0.0,0,0
2017_2018,Leicester,Man City,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Liverpool,Southampton,14.0,14.0,1,1,0,0,0.0,0,0
2017_2018,Man United,Newcastle,13.0,14.0,1,1,0,0,-1.0,0,0
2017_2018,West Brom,Chelsea,14.0,13.0,1,1,0,0,1.0,0,0
2017_2018,Watford,West Ham,14.0,15.0,1,0,0,0,-1.0,1,0
2017_2018,Brighton,Stoke,16.0,16.0,0,0,0,0,0.0,0,0
2017_2018,West Ham,Leicester,5.0,6.0,1,1,0,0,-1.0,0,0
2017_2018,Crystal Palace,Stoke,7.0,5.0,1,1,0,0,2.0,0,0
2017_2018,Liverpool,Chelsea,4.0,3.0,2,2,1,1,1.0,0,0
2017_2018,Man United,Brighton,3.0,5.0,2,1,1,0,-2.0,1,1
2017_2018,Newcastle,Watford,7.0,6.0,1,1,0,0,1.0,0,0
2017_2018,Swansea,Bournemouth,7.0,7.0,1,1,0,0,0.0,0,0
2017_2018,Tottenham,West Brom,4.0,7.0,2,1,1,0,-3.0,1,1
2017_2018,Burnley,Arsenal,8.0,3.0,1,2,0,1,5.0,-1,-1
2017_2018,Huddersfield,Man City,8.0,5.0,1,2,0,1,3.0,-1,-1
2017_2018,Southampton,Everton,8.0,3.0,1,2,0,1,5.0,-1,-1
2017_2018,Brighton,Crystal Palace,3.0,3.0,2,2,0,0,0.0,0,0
2017_2018,Leicester,Tottenham,4.0,3.0,2,3,0,0,1.0,-1,0
2017_2018,Watford,Man United,3.0,3.0,2,3,0,0,0.0,-1,0
2017_2018,West Brom,Newcastle,3.0,3.0,2,2,0,0,0.0,0,0
2017_2018,Arsenal,Huddersfield,3.0,3.0,3,2,0,0,0.0,1,0
2017_2018,Bournemouth,Burnley,4.0,3.0,2,2,0,0,1.0,0,0
2017_2018,Chelsea,Swansea,4.0,4.0,3,2,0,0,0.0,1,0
2017_2018,Everton,West Ham,3.0,5.0,3,2,0,0,-2.0,1,0
2017_2018,Man City,Southampton,3.0,3.0,3,2,0,0,0.0,1,0
2017_2018,Stoke,Liverpool,4.0,4.0,2,3,0,0,0.0,-1,0
2017_2018,Arsenal,Man United,3.0,4.0,4,4,0,0,-1.0,0,0
2017_2018,Brighton,Liverpool,4.0,3.0,3,4,0,0,1.0,-1,0
2017_2018,Chelsea,Newcastle,3.0,4.0,4,3,0,0,-1.0,1,0
2017_2018,Everton,Huddersfield,3.0,3.0,4,3,0,0,0.0,1,0
2017_2018,Leicester,Burnley,4.0,3.0,3,3,0,0,1.0,0,0
2017_2018,Stoke,Swansea,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Watford,Tottenham,4.0,4.0,3,4,0,0,0.0,-1,0
2017_2018,West Brom,Crystal Palace,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Bournemouth,Southampton,4.0,4.0,2,2,0,0,0.0,0,0
2017_2018,Man City,West Ham,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Burnley,Watford,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Crystal Palace,Bournemouth,7.0,6.0,3,3,0,0,1.0,0,0
2017_2018,Huddersfield,Brighton,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Newcastle,Leicester,7.0,7.0,3,2,0,0,0.0,1,0
2017_2018,Swansea,West Brom,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Tottenham,Stoke,3.0,7.0,4,3,1,0,-4.0,1,1
2017_2018,West Ham,Chelsea,6.0,4.0,2,4,0,1,2.0,-2,-1
2017_2018,Liverpool,Everton,4.0,3.0,3,4,1,1,1.0,-1,0
2017_2018,Man United,Man City,5.0,4.0,3,4,1,1,1.0,-1,0
2017_2018,Southampton,Arsenal,7.0,3.0,3,4,0,1,4.0,-1,-1
2017_2018,Burnley,Stoke,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Crystal Palace,Watford,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Huddersfield,Chelsea,3.0,3.0,3,4,0,0,0.0,-1,0
2017_2018,Liverpool,West Brom,3.0,4.0,4,2,0,0,-1.0,2,0
2017_2018,Man United,Bournemouth,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Newcastle,Everton,4.0,3.0,2,4,0,0,1.0,-2,0
2017_2018,Southampton,Leicester,3.0,4.0,3,2,0,0,-1.0,1,0
2017_2018,Swansea,Man City,4.0,3.0,3,4,0,0,1.0,-1,0
2017_2018,Tottenham,Brighton,4.0,4.0,3,2,0,0,0.0,1,0
2017_2018,West Ham,Arsenal,4.0,3.0,3,4,0,0,1.0,-1,0
2017_2018,Arsenal,Newcastle,3.0,3.0,4,3,0,0,0.0,1,0
2017_2018,Brighton,Burnley,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Chelsea,Southampton,4.0,3.0,4,3,0,0,1.0,1,0
2017_2018,Leicester,Crystal Palace,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Man City,Tottenham,3.0,3.0,4,4,0,0,0.0,0,0
2017_2018,Stoke,West Ham,4.0,3.0,3,3,0,0,1.0,0,0
2017_2018,Watford,Huddersfield,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Bournemouth,Liverpool,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,West Brom,Man United,4.0,4.0,2,3,0,0,0.0,-1,0
2017_2018,Everton,Swansea,5.0,5.0,3,2,0,0,0.0,1,0
2017_2018,Arsenal,Liverpool,3.0,5.0,4,3,0,0,-2.0,1,0
2017_2018,Brighton,Watford,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Burnley,Tottenham,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Everton,Chelsea,5.0,3.0,3,4,0,0,2.0,-1,0
2017_2018,Leicester,Man United,4.0,3.0,4,4,0,0,1.0,0,0
2017_2018,Man City,Bournemouth,4.0,3.0,4,4,0,0,1.0,0,0
2017_2018,Southampton,Huddersfield,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Stoke,West Brom,7.0,6.0,3,3,0,0,1.0,0,0
2017_2018,Swansea,Crystal Palace,5.0,7.0,3,3,0,0,-2.0,0,0
2017_2018,West Ham,Newcastle,4.0,7.0,4,3,0,0,-3.0,1,0
2017_2018,Bournemouth,West Ham,3.0,3.0,4,4,0,0,0.0,0,0
2017_2018,Chelsea,Brighton,3.0,3.0,4,3,0,0,0.0,1,0
2017_2018,Huddersfield,Stoke,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Liverpool,Swansea,4.0,3.0,3,3,0,0,1.0,0,0
2017_2018,Man United,Burnley,3.0,3.0,4,3,0,0,0.0,1,0
2017_2018,Tottenham,Southampton,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Watford,Leicester,3.0,3.0,3,4,0,0,0.0,-1,0
2017_2018,West Brom,Everton,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Newcastle,Man City,4.0,4.0,3,4,0,0,0.0,-1,0
2017_2018,Crystal Palace,Arsenal,5.0,6.0,2,3,0,0,-1.0,-1,0
2017_2018,Bournemouth,Everton,4.0,4.0,4,3,0,0,0.0,1,0
2017_2018,Chelsea,Stoke,4.0,4.0,4,3,0,0,0.0,1,0
2017_2018,Huddersfield,Burnley,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Liverpool,Leicester,4.0,4.0,3,4,0,0,0.0,-1,0
2017_2018,Man United,Southampton,4.0,4.0,4,3,0,0,0.0,1,0
2017_2018,Newcastle,Brighton,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Watford,Swansea,4.0,4.0,3,3,0,0,0.0,0,0
2017_2018,Crystal Palace,Man City,3.0,4.0,2,3,0,0,-1.0,-1,0
2017_2018,West Brom,Arsenal,5.0,3.0,3,3,0,0,2.0,0,0
2017_2018,Brighton,Bournemouth,2.0,2.0,3,4,0,0,0.0,-1,0
2017_2018,Burnley,Liverpool,2.0,2.0,3,3,0,0,0.0,0,0
2017_2018,Everton,Man United,2.0,2.0,4,4,0,0,0.0,0,0
2017_2018,Leicester,Huddersfield,2.0,2.0,4,3,0,0,0.0,1,0
2017_2018,Stoke,Newcastle,2.0,2.0,3,3,0,0,0.0,0,0
2017_2018,Man City,Watford,2.0,3.0,4,3,0,0,-1.0,1,0
2017_2018,Southampton,Crystal Palace,3.0,2.0,3,3,0,0,1.0,0,0
2017_2018,Swansea,Tottenham,3.0,7.0,3,2,0,0,-4.0,1,0
2017_2018,West Ham,West Brom,7.0,2.0,3,3,0,0,5.0,0,0
2017_2018,Arsenal,Chelsea,3.0,4.0,3,4,0,0,-1.0,-1,0
2017_2018,Tottenham,West Ham,2.0,2.0,3,3,0,0,0.0,0,0
2017_2018,Chelsea,Leicester,3.0,7.0,4,3,0,0,-4.0,1,0
2017_2018,Crystal Palace,Burnley,5.0,7.0,3,3,0,0,-2.0,0,0
2017_2018,Huddersfield,West Ham,7.0,6.0,3,3,0,0,1.0,0,0
2017_2018,Newcastle,Swansea,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Tottenham,Everton,6.0,8.0,3,3,0,0,-2.0,0,0
2017_2018,Watford,Southampton,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,West Brom,Brighton,7.0,5.0,3,3,0,0,2.0,0,0
2017_2018,Bournemouth,Arsenal,8.0,4.0,2,4,0,0,4.0,-2,0
2017_2018,Liverpool,Man City,9.0,5.0,2,4,0,0,4.0,-2,0
2017_2018,Man United,Stoke,10.0,9.0,2,2,0,0,1.0,0,0
2017_2018,Arsenal,Crystal Palace,6.0,7.0,3,2,0,0,-1.0,1,0
2017_2018,Brighton,Chelsea,7.0,3.0,2,4,0,0,4.0,-2,0
2017_2018,Burnley,Man United,7.0,5.0,2,1,0,0,2.0,1,0
2017_2018,Everton,West Brom,7.0,7.0,1,2,0,0,0.0,-1,0
2017_2018,Leicester,Watford,4.0,7.0,3,2,0,0,-3.0,1,0
2017_2018,Man City,Newcastle,6.0,7.0,3,2,0,0,-1.0,1,0
2017_2018,Stoke,Huddersfield,5.0,7.0,2,2,0,0,-2.0,0,0
2017_2018,West Ham,Bournemouth,4.0,3.0,3,3,0,0,1.0,0,0
2017_2018,Southampton,Tottenham,8.0,8.0,1,2,0,0,0.0,-1,0
2017_2018,Swansea,Liverpool,5.0,8.0,2,1,0,0,-3.0,1,0
2017_2018,Huddersfield,Liverpool,3.0,3.0,2,2,0,0,0.0,0,0
2017_2018,Swansea,Arsenal,3.0,6.0,3,2,0,0,-3.0,1,0
2017_2018,West Ham,Crystal Palace,3.0,10.0,3,1,0,0,-7.0,2,0
2017_2018,Chelsea,Bournemouth,3.0,11.0,4,2,0,0,-8.0,2,0
2017_2018,Everton,Leicester,11.0,4.0,1,2,0,0,7.0,-1,0
2017_2018,Man City,West Brom,3.0,4.0,3,2,0,0,-1.0,1,0
2017_2018,Newcastle,Burnley,3.0,11.0,2,1,0,0,-8.0,1,0
2017_2018,Southampton,Brighton,4.0,4.0,2,2,0,0,0.0,0,0
2017_2018,Stoke,Watford,11.0,4.0,1,2,0,0,7.0,-1,0
2017_2018,Tottenham,Man United,4.0,5.0,2,2,0,0,-1.0,0,0
2017_2018,Arsenal,Everton,4.0,3.0,3,2,0,0,1.0,1,0
2017_2018,Bournemouth,Stoke,3.0,3.0,2,2,0,0,0.0,0,0
2017_2018,Brighton,West Ham,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Burnley,Man City,3.0,3.0,2,4,0,0,0.0,-2,0
2017_2018,Leicester,Swansea,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,Man United,Huddersfield,3.0,4.0,3,3,0,0,-1.0,0,0
2017_2018,West Brom,Southampton,3.0,3.0,3,3,0,0,0.0,0,0
2017_2018,Crystal Palace,Newcastle,5.0,4.0,1,2,0,0,1.0,-1,0
2017_2018,Liverpool,Tottenham,5.0,4.0,3,3,0,0,1.0,0,0
2017_2018,Watford,Chelsea,5.0,5.0,2,3,0,0,0.0,-1,0
2017_2018,Everton,Crystal Palace,7.0,6.0,2,2,0,0,1.0,0,0
2017_2018,Man City,Leicester,7.0,7.0,3,3,0,0,0.0,0,0
2017_2018,Stoke,Brighton,7.0,7.0,2,3,0,0,0.0,-1,0
2017_2018,Swansea,Burnley,4.0,7.0,4,2,0,0,-3.0,2,0
2017_2018,Tottenham,Arsenal,3.0,7.0,4,2,0,0,-4.0,2,0
2017_2018,West Ham,Watford,7.0,5.0,3,3,0,0,2.0,0,0
2017_2018,Huddersfield,Bournemouth,5.0,8.0,3,2,0,0,-3.0,1,0
2017_2018,Newcastle,Man United,7.0,8.0,3,2,0,0,-1.0,1,0
2017_2018,Southampton,Liverpool,8.0,7.0,2,2,0,0,1.0,0,0
2017_2018,Chelsea,West Brom,7.0,9.0,2,2,0,0,-2.0,0,0
2017_2018,Bournemouth,Newcastle,13.0,13.0,1,1,0,0,0.0,0,0
2017_2018,Brighton,Swansea,7.0,7.0,2,2,0,0,0.0,0,0
2017_2018,Burnley,Southampton,14.0,7.0,1,2,0,0,7.0,-1,0
2017_2018,Leicester,Stoke,8.0,14.0,2,1,0,0,-6.0,1,0
