Season,Date,HomeTeam,AwayTeam,home_xg_xg_for_last_5,home_xg_xg_against_last_5,home_xg_xg_diff_last_5,home_xg_xg_for_last_10,home_xg_xg_against_last_10,home_xg_xg_diff_last_10,home_xg_xg_perf_for_last_10,home_xg_xg_perf_against_last_10,home_xg_season_xg_for_pm,home_xg_season_xg_against_pm,home_xg_season_xg_diff_pm,away_xg_xg_for_last_5,away_xg_xg_against_last_5,away_xg_xg_diff_last_5,away_xg_xg_for_last_10,away_xg_xg_against_last_10,away_xg_xg_diff_last_10,away_xg_xg_perf_for_last_10,away_xg_xg_perf_against_last_10,away_xg_season_xg_for_pm,away_xg_season_xg_against_pm,away_xg_season_xg_diff_pm,diff_xg_xg_for_last_5,diff_xg_xg_against_last_5,diff_xg_xg_diff_last_5,diff_xg_xg_for_last_10,diff_xg_xg_against_last_10,diff_xg_xg_diff_last_10,diff_xg_xg_perf_for_last_10,diff_xg_xg_perf_against_last_10,diff_xg_season_xg_for_pm,diff_xg_season_xg_against_pm,diff_xg_season_xg_diff_pm,understat_home_prob,understat_draw_prob,understat_away_prob,home_elo,away_elo,elo_diff,elo_expected_home,home_squad_value_m,home_value_rank,home_value_share,away_squad_value_m,away_value_rank,away_value_share,value_diff_m,value_rank_diff,value_log_ratio
2017_2018,2018-04-08,Chelsea,West Ham,1.855,1.0820000000000003,0.773,1.6217,1.2437,0.378,-0.2217,0.35630000000000006,1.5886774193548385,0.9166129032258065,0.6720645161290323,0.9686,1.779,-0.8103999999999999,0.8983000000000001,1.4526999999999999,-0.5544,0.6017,0.34730000000000005,1.014258064516129,1.5420967741935483,-0.5278387096774193,0.8864,-0.6969999999999996,1.5834,0.7233999999999998,-0.20899999999999985,0.9324,-0.8234,0.009000000000000008,0.5744193548387095,-0.6254838709677418,1.1999032258064517,0.845,0.127,0.029,1848.83728027,1649.21789551,199.61938476,0.7593467729538833,884.25,2,0.1093,268.1,10,0.0331,616.15,8,1.1933797828436763
2017_2018,2018-04-14,Burnley,Leicester,1.5668,0.9895999999999997,0.5771999999999999,1.1765,1.3234,-0.14690000000000009,0.0235,-0.4234,0.8421875000000001,1.35446875,-0.51228125,1.6652,0.7636000000000001,0.9016000000000002,1.5453000000000001,0.9874,0.5579000000000001,-0.14530000000000004,0.3126,1.3429375000000001,1.251625,0.09131250000000005,-0.09840000000000004,0.22599999999999965,-0.32440000000000024,-0.3688,0.33599999999999985,-0.7048000000000001,0.16880000000000003,-0.736,-0.50075,0.10284375000000012,-0.60359375,0.154,0.237,0.609,1714.59143066,1731.81811523,-17.22668457000009,0.4752291037703841,169.3,15,0.0209,304.25,8,0.0376,-134.95,-7,-0.586177442728547
2017_2018,2018-04-14,Crystal Palace,Brighton,1.5364,1.8328,-0.2964000000000001,1.4185,1.8128,-0.39430000000000015,-0.21849999999999992,0.08719999999999992,1.4423939393939393,1.4995454545454545,-0.05715151515151518,1.6466,1.138,0.5086,1.3264,1.1708,0.15560000000000002,-0.1264,0.42919999999999997,1.01021875,1.30828125,-0.2980625,-0.11020000000000008,0.6948000000000001,-0.8050000000000002,0.09210000000000007,0.6419999999999999,-0.5499000000000002,-0.0920999999999999,-0.3420000000000001,0.4321751893939394,0.19126420454545445,0.24091098484848483,0.658,0.238,0.104,1653.79760742,1620.90075684,32.89685058000009,0.5472014011414122,220.73,11,0.0273,148.2,18,0.0183,72.53,7,0.39837752229113393
2017_2018,2018-04-14,Huddersfield,Watford,0.7045999999999999,1.6905999999999999,-0.986,0.7927000000000002,1.5062000000000002,-0.7135,-0.09270000000000002,-0.006199999999999983,0.8530606060606061,1.4120000000000001,-0.5589393939393938,1.0530000000000002,1.7568000000000001,-0.7038,1.0281,1.4098,-0.38170000000000004,-0.12810000000000002,0.2901999999999999,1.2153939393939395,1.516060606060606,-0.3006666666666667,-0.34840000000000027,-0.06620000000000026,-0.2822,-0.23539999999999983,0.09640000000000026,-0.3318,0.0354,-0.2963999999999999,-0.3623333333333334,-0.10406060606060596,-0.25827272727272715,0.555,0.347,0.098,1554.98388672,1633.42150879,-78.43762206999986,0.3889986612221608,106.05,20,0.0131,196.0,13,0.0242,-89.95,-7,-0.6142039782198259
2017_2018,2018-04-14,Liverpool,Bournemouth,1.3650000000000002,0.8173999999999999,0.5476000000000003,1.8639999999999997,0.8606999999999999,1.0032999999999999,0.236,-0.16069999999999993,2.034909090909091,0.9753333333333334,1.0595757575757574,1.4937999999999998,1.8322000000000003,-0.33839999999999987,1.2946,1.8813,-0.5867,0.40540000000000004,-0.08130000000000007,1.0353636363636365,1.7204242424242424,-0.685060606060606,-0.12879999999999958,-1.0148000000000004,0.8860000000000001,0.5693999999999997,-1.0206,1.5899999999999999,-0.16940000000000005,-0.07939999999999986,0.9995454545454543,-0.745090909090909,1.7446363636363635,0.879,0.098,0.023,1936.70825195,1673.97766113,262.7305908200001,0.8194164449283393,857.5,3,0.106,144.5,19,0.0179,713.0,16,1.780741671487608
2017_2018,2018-04-14,Southampton,Chelsea,0.9506,1.2128,-0.26219999999999993,0.9888,1.3356999999999999,-0.34690000000000004,0.011200000000000015,0.4643,1.11184375,1.33696875,-0.22512500000000002,1.8032,1.0168000000000001,0.7864000000000001,1.5261,1.1507999999999998,0.3753,-0.22610000000000002,0.34920000000000007,1.6053125,0.8974374999999999,0.707875,-0.8525999999999999,0.19599999999999995,-1.0486,-0.5373,0.18490000000000006,-0.7222000000000001,0.23730000000000004,0.11509999999999992,-0.4934687499999999,0.43953125000000015,-0.933,0.539,0.288,0.173,1637.66101074,1842.88549805,-205.2244873100001,0.2348064747236952,297.0,9,0.0367,884.25,2,0.1093,-587.25,-7,-1.0910076892828904
2017_2018,2018-04-14,Swansea,Everton,0.7091999999999999,1.7109999999999999,-1.0018,0.8733000000000001,1.5651,-0.6918000000000001,0.4267,-0.46509999999999996,0.768875,1.57521875,-0.8063437499999999,1.6102,1.2822,0.32799999999999985,1.415,1.5871,-0.17210000000000003,-0.11500000000000002,-0.08710000000000002,1.1546666666666667,1.5585757575757575,-0.4039090909090909,-0.9010000000000001,0.42879999999999985,-1.3297999999999999,-0.5417,-0.02200000000000002,-0.5197,0.5417000000000001,-0.37799999999999995,-0.38579166666666675,0.016642992424242387,-0.40243465909090903,0.239,0.272,0.489,1654.1776123,1700.31237793,-46.13476562999995,0.4339942237103859,165.49,17,0.0205,381.25,7,0.0471,-215.76,-10,-0.8345445578907694
2017_2018,2018-04-14,Tottenham,Man City,1.8016,0.8214,0.9801999999999996,2.1721,0.8144,1.3577,0.02789999999999997,-0.2144,1.9280625,0.8300312499999999,1.09803125,1.9736,0.7307999999999998,1.2428000000000003,2.0671,0.6686,1.3985000000000003,0.5329,0.4314,2.46584375,0.67125,1.79459375,-0.17199999999999993,0.09060000000000024,-0.2626000000000007,0.10499999999999998,0.14580000000000004,-0.04080000000000039,-0.5050000000000001,-0.6458,-0.5377812499999999,0.15878124999999987,-0.6965625,0.003,0.019,0.979,1942.84851074,1961.22143555,-18.37292481000009,0.473583855034545,829.6,5,0.1025,1010.0,1,0.1248,-180.39999999999998,-4,-0.1967619529199875
2017_2018,2018-04-15,Man United,West Brom,1.3519999999999999,1.3554,-0.003399999999999892,1.3740999999999999,1.1640000000000001,0.21009999999999995,0.42590000000000006,-0.26399999999999996,1.67284375,1.2038125,0.46903125,0.9642,1.1712,-0.20700000000000013,0.9297000000000001,1.4028,-0.4731000000000001,-0.1297,0.7971999999999999,0.9341515151515152,1.2665454545454544,-0.3323939393939394,0.3877999999999999,0.18419999999999992,0.20360000000000023,0.4443999999999998,-0.2387999999999999,0.6832,0.5556000000000001,-1.0612,0.7386922348484848,-0.06273295454545447,0.8014251893939395,0.242,0.374,0.383,1907.44458008,1581.36706543,326.07751465,0.8672722681234012,849.5,4,0.105,165.95,16,0.0205,683.55,12,1.6329614029460031
2017_2018,2018-04-15,Newcastle,Arsenal,1.734,0.929,0.805,1.5833,1.4041,0.17920000000000005,-0.2833,-0.3040999999999999,1.1870625000000001,1.40346875,-0.21640624999999994,1.9284,1.4936,0.43480000000000035,1.9056000000000002,1.5297,0.3758999999999999,0.1944,-0.029700000000000042,1.9165,1.3113125,0.6051875,-0.1943999999999999,-0.5646,0.3701999999999997,-0.32230000000000025,-0.12560000000000016,-0.19669999999999985,-0.4777,-0.27439999999999987,-0.7294375,0.09215624999999994,-0.8215937499999999,0.217,0.284,0.499,1667.59521484,1845.35791016,-177.76269532000015,0.2643881466056149,208.28,12,0.0257,694.0,6,0.0858,-485.72,-6,-1.203588632212106
2017_2018,2018-04-16,West Ham,Stoke,0.6624,2.0431999999999997,-1.3808,0.8673,1.4999,-0.6325999999999999,0.6327,0.3001000000000001,0.99203125,1.5601874999999998,-0.56815625,0.6359999999999999,2.1946,-1.5586,0.7172,1.5886,-0.8713999999999998,-0.017199999999999983,-0.2886,0.9606666666666666,1.756939393939394,-0.7962727272727272,0.02640000000000009,-0.1514000000000002,0.17779999999999996,0.1501,-0.0887,0.2387999999999999,0.6499,0.5887000000000001,0.03136458333333347,-0.19675189393939418,0.2281164772727272,0.179,0.277,0.543,1655.76159668,1616.94897461,38.81262206999986,0.5556246560071054,268.1,10,0.0331,192.45,14,0.0238,75.65000000000003,4,0.33152366551215856
2017_2018,2018-04-17,Brighton,Tottenham,1.2974,1.5492000000000001,-0.2517999999999999,1.4278,1.2822,0.1456,-0.027800000000000012,0.4178,1.0264242424242425,1.3443636363636362,-0.3179393939393939,1.5604,1.5084,0.0519999999999996,1.7952,1.1474,0.6477999999999999,0.1048,-0.2474,1.8831212121212122,0.9145757575757576,0.9685454545454545,-0.2629999999999999,0.04080000000000017,-0.3037999999999995,-0.36739999999999995,0.13480000000000003,-0.5022,-0.13260000000000002,0.6652,-0.8566969696969697,0.4297878787878786,-1.2864848484848483,0.227,0.327,0.445,1614.9519043,1930.30310059,-315.35119628999996,0.1399978999422389,148.2,18,0.0183,829.6,5,0.1025,-681.4000000000001,-13,-1.722380944053331
2017_2018,2018-04-18,Bournemouth,Man United,1.3214000000000001,1.7646000000000002,-0.44319999999999987,1.2985,2.0473,-0.7488,0.3015,-0.047300000000000064,1.0208235294117647,1.747470588235294,-0.7266470588235294,1.22,1.1824,0.03760000000000006,1.2432999999999998,1.0989,0.1444,0.2567,-0.09889999999999996,1.6415454545454544,1.1923333333333335,0.44921212121212123,0.10140000000000016,0.5822000000000003,-0.48079999999999995,0.05520000000000014,0.9483999999999999,-0.8932,0.044800000000000006,0.051599999999999896,-0.6207219251336897,0.5551372549019606,-1.1758591800356506,0.226,0.296,0.478,1670.93054199,1891.27636719,-220.34582520000004,0.219529121705806,144.5,19,0.0179,849.5,4,0.105,-705.0,-15,-1.7713684335595
2017_2018,2018-04-19,Burnley,Chelsea,1.5224,1.2573999999999999,0.2649999999999999,1.1917,1.3422,-0.15050000000000005,0.2083,-0.4422,0.8487878787878788,1.373969696969697,-0.5251818181818182,1.598,1.0152,0.5828000000000001,1.5302,1.1437000000000002,0.3865,0.06979999999999997,0.5563,1.5767878787878788,0.9093939393939393,0.6673939393939394,-0.07560000000000011,0.24219999999999975,-0.3178000000000002,-0.3385,0.1984999999999999,-0.537,0.13850000000000004,-0.9984999999999999,-0.7280000000000001,0.46457575757575775,-1.1925757575757576,0.027,0.148,0.825,1721.61669922,1847.35839844,-125.74169921999987,0.3265507196103017,169.3,15,0.0209,884.25,2,0.1093,-714.95,-13,-1.6530675389465004
2017_2018,2018-04-19,Leicester,Southampton,1.8398000000000003,0.9423999999999999,0.8974,1.6088,1.0311,0.5777,-0.10880000000000004,0.4689,1.3627878787878789,1.2458181818181817,0.116969696969697,1.0772,1.0892,-0.011999999999999945,1.0322,1.2347,-0.20249999999999999,-0.032199999999999986,0.6653,1.1173030303030302,1.3165757575757577,-0.1992727272727273,0.7626000000000004,-0.14680000000000004,0.9093999999999999,0.5766,-0.2036,0.7802,-0.07660000000000006,-0.19640000000000002,0.24548484848484864,-0.07075757575757602,0.3162424242424243,0.214,0.417,0.369,1724.79296875,1633.18798828,91.6049804700001,0.62885798105816,304.25,8,0.0376,297.0,9,0.0367,7.25,1,0.02411759306493696
2017_2018,2018-04-21,Watford,Crystal Palace,0.8671999999999999,1.7246000000000001,-0.8573999999999999,0.9846,1.3509000000000002,-0.3663,-0.08460000000000001,0.24909999999999982,1.1886470588235294,1.4988235294117647,-0.31017647058823533,1.888,1.891,-0.0030000000000000916,1.6183,1.6108,0.007499999999999884,-0.21829999999999994,0.08919999999999992,1.473470588235294,1.5008823529411766,-0.02741176470588238,-1.0208,-0.16639999999999988,-0.8543999999999998,-0.6337,-0.2598999999999998,-0.3737999999999999,0.13369999999999993,0.1598999999999999,-0.2848235294117647,-0.0020588235294118906,-0.282764705882353,0.406,0.5,0.093,1624.7088623,1659.74633789,-35.037475589999985,0.4497472592417698,196.0,13,0.0242,220.73,11,0.0273,-24.72999999999999,-2,-0.1188255759226031
2017_2018,2018-04-21,West Brom,Liverpool,0.9109999999999999,1.0522,-0.14120000000000008,0.8772,1.3744,-0.4972,-0.0772,0.7256,0.9309411764705883,1.2481176470588236,-0.3171764705882353,1.5792000000000002,0.8746,0.7046000000000003,1.9082999999999999,0.8648999999999999,1.0434,0.49169999999999997,-0.2648999999999999,2.0527058823529414,0.9625588235294119,1.0901470588235296,-0.6682000000000002,0.17759999999999998,-0.8458000000000004,-1.0311,0.5095000000000002,-1.5406,-0.5689,0.9904999999999999,-1.1217647058823532,0.28555882352941164,-1.407323529411765,0.284,0.304,0.412,1597.53527832,1939.75537109,-342.22009276999984,0.1223913346782163,165.95,16,0.0205,857.5,3,0.106,-691.55,-13,-1.6423346408741113
2017_2018,2018-04-22,Arsenal,West Ham,1.951,1.286,0.6650000000000004,1.9461,1.5363000000000002,0.4097999999999999,0.15389999999999998,-0.03630000000000002,1.9013030303030303,1.2984848484848486,0.6028181818181818,0.7567999999999999,1.5412,-0.7844,0.8493,1.5729,-0.7236,0.3507,0.22710000000000002,0.9864242424242424,1.5556666666666665,-0.5692424242424242,1.1942000000000002,-0.25519999999999987,1.4494000000000002,1.0968,-0.036599999999999744,1.1334,-0.19680000000000003,-0.2634,0.9148787878787878,-0.25718181818181796,1.172060606060606,0.754,0.17,0.076,1834.20800781,1653.0715332,181.13647461000005,0.7393716707934355,694.0,6,0.0858,268.1,10,0.0331,425.9,4,0.9511119152648907
2017_2018,2018-04-22,Man City,Swansea,2.3124000000000002,0.5593999999999999,1.7530000000000006,2.3568000000000002,0.6115,1.7453000000000003,0.24320000000000003,0.18849999999999995,2.500818181818182,0.6643939393939394,1.8364242424242425,0.8602000000000001,1.3758,-0.5156000000000001,0.9035,1.5439,-0.6404000000000001,0.3965,-0.4439,0.7818787878787878,1.5764242424242423,-0.7945454545454546,1.4522000000000002,-0.8164,2.2686000000000006,1.4533000000000003,-0.9324,2.3857000000000004,-0.1533,0.6324,1.7189393939393942,-0.9120303030303029,2.630969696969697,0.982,0.016,0.002,1973.7668457,1653.85778809,319.90905761,0.863131278361685,1010.0,1,0.1248,165.49,17,0.0205,844.51,16,1.808794839804453
2017_2018,2018-04-22,Stoke,Burnley,0.8412,2.1593999999999998,-1.3182,0.7595000000000001,1.6454999999999997,-0.8859999999999998,-0.15949999999999998,-0.24550000000000005,0.9739117647058824,1.729,-0.7550882352941176,1.0998,1.2517999999999998,-0.15200000000000008,1.1571,1.4332999999999998,-0.27620000000000006,0.34290000000000004,-0.4333,0.8303529411764705,1.3856764705882352,-0.5553235294117647,-0.25860000000000016,0.9076,-1.1662,-0.39759999999999995,0.21219999999999994,-0.6097999999999997,-0.5024,0.18779999999999997,0.14355882352941185,0.3433235294117649,-0.19976470588235296,0.04,0.169,0.791,1619.63903809,1715.22399902,-95.58496093000008,0.3658107553181463,192.45,14,0.0238,169.3,15,0.0209,23.149999999999977,1,0.12816409059066536
2017_2018,2018-04-23,Everton,Newcastle,1.5732,1.0548,0.5183999999999997,1.4841000000000002,1.5719,-0.08780000000000003,-0.1841,-0.0719,1.1682058823529413,1.547970588235294,-0.3797647058823529,1.0644,0.9708,0.09360000000000016,1.4894,1.456,0.033400000000000055,-0.0894,-0.356,1.1780000000000002,1.4038181818181819,-0.22581818181818175,0.5087999999999999,0.08399999999999996,0.4247999999999996,-0.00529999999999986,0.11590000000000011,-0.12120000000000009,-0.09470000000000002,0.28409999999999996,-0.009794117647058842,0.14415240641711224,-0.15394652406417114,0.479,0.355,0.166,1700.63220215,1678.74523926,21.88696288999995,0.5314562715321532,381.25,7,0.0471,208.28,12,0.0257,172.97,5,0.6045719996269231
2017_2018,2018-04-28,Burnley,Brighton,1.1385999999999998,1.1775999999999998,-0.039000000000000055,1.1956,1.2166000000000001,-0.02100000000000002,0.30439999999999995,-0.21659999999999996,0.8527142857142858,1.3562571428571428,-0.5035428571428571,1.198,1.6612000000000002,-0.46319999999999995,1.4385000000000001,1.2664,0.1721,0.061499999999999985,0.1336,1.025294117647059,1.3448823529411764,-0.3195882352941176,-0.05940000000000012,-0.4836000000000005,0.4241999999999999,-0.24290000000000012,-0.049799999999999844,-0.19310000000000002,0.24289999999999995,-0.35019999999999996,-0.17257983193277315,0.01137478991596641,-0.18395462184873945,0.747,0.192,0.061,1716.41455078,1623.62927246,92.78527831999986,0.6304423571725792,169.3,15,0.0209,148.2,18,0.0183,21.100000000000023,3,0.13310957627710318
2017_2018,2018-04-28,Crystal Palace,Leicester,1.6966,1.2344000000000002,0.4621999999999999,1.5207,1.5587,-0.038000000000000096,-0.22069999999999995,0.04129999999999991,1.4365714285714286,1.475,-0.03842857142857145,1.3472,0.792,0.5552,1.5084,1.0221,0.48630000000000007,-0.20840000000000006,0.4778999999999999,1.3378529411764704,1.228323529411765,0.10952941176470592,0.34940000000000015,0.4424000000000001,-0.09300000000000014,0.012299999999999978,0.5366,-0.5243000000000002,-0.012299999999999894,-0.4366,0.09871848739495825,0.24667647058823516,-0.14795798319327735,0.834,0.123,0.043,1662.68603516,1723.12341309,-60.43737792999991,0.4138904205287728,220.73,11,0.0273,304.25,8,0.0376,-83.52000000000001,-3,-0.32090949671451613
2017_2018,2018-04-28,Huddersfield,Everton,0.8629999999999999,1.4242,-0.5611999999999998,0.8619,1.438,-0.5761,-0.061900000000000024,-0.13799999999999998,0.8553235294117647,1.379470588235294,-0.5241470588235293,1.4252,1.0866,0.33859999999999985,1.4259,1.355,0.07089999999999999,-0.22590000000000005,0.044999999999999984,1.1619428571428572,1.5174857142857143,-0.3555428571428571,-0.5622000000000001,0.3375999999999999,-0.8997999999999997,-0.564,0.08299999999999996,-0.6469999999999999,0.16400000000000003,-0.18299999999999997,-0.30661932773109246,-0.13801512605042032,-0.1686042016806722,0.196,0.354,0.45,1566.05737305,1709.08996582,-143.03259277000006,0.3050505115687587,106.05,20,0.0131,381.25,7,0.0471,-275.2,-13,-1.27954464691093
2017_2018,2018-04-28,Liverpool,Stoke,1.7516000000000003,0.9850000000000001,0.7666000000000003,1.8671,0.9757999999999999,0.8913,0.43289999999999995,-0.17579999999999993,2.0408857142857144,0.9749714285714286,1.0659142857142858,0.8809999999999999,2.1528,-1.2718,0.7229,1.7327,-1.0097999999999998,-0.022899999999999976,-0.23270000000000005,0.9562571428571429,1.7256857142857143,-0.7694285714285715,0.8706000000000004,-1.1678,2.0384,1.1442,-0.7569,1.9010999999999998,0.4557999999999999,0.05690000000000012,1.0846285714285715,-0.7507142857142857,1.8353428571428574,0.721,0.198,0.081,1944.83947754,1623.17004395,321.6694335899999,0.8643240115635932,857.5,3,0.106,192.45,14,0.0238,665.05,11,1.4941847993103399
2017_2018,2018-04-28,Newcastle,West Brom,1.1096,0.8468,0.2628000000000002,1.4383000000000001,1.2959,0.14240000000000003,-0.13829999999999995,-0.39590000000000003,1.1575,1.3904411764705882,-0.23294117647058818,1.1182,1.0070000000000001,0.11119999999999992,1.0051,1.2692999999999999,-0.26420000000000005,-0.005100000000000005,0.7306999999999999,0.9442571428571428,1.2592857142857141,-0.31502857142857144,-0.008600000000000163,-0.16020000000000012,0.1516000000000003,0.43320000000000003,0.02660000000000018,0.4066000000000001,-0.13319999999999996,-1.1265999999999998,0.21324285714285718,0.13115546218487406,0.08208739495798326,0.613,0.256,0.131,1675.0090332,1606.68029785,68.32873534999999,0.5970845088355635,208.28,12,0.0257,165.95,16,0.0205,42.33000000000001,4,0.22719679012871483
2017_2018,2018-04-28,Southampton,Bournemouth,1.0108,1.1152000000000002,-0.10439999999999994,0.9821,1.1555,-0.1734,-0.08209999999999999,0.6445,1.1035882352941175,1.293,-0.18941176470588234,1.3232,1.5816000000000001,-0.25839999999999985,1.2744,2.0941,-0.8197000000000001,0.025599999999999935,0.10589999999999992,1.0254571428571428,1.7437142857142858,-0.7182571428571428,-0.3124,-0.4663999999999999,0.15399999999999991,-0.2923,-0.9386000000000001,0.6463000000000001,-0.10769999999999993,0.5386000000000001,0.07813109243697469,-0.45071428571428584,0.5288453781512605,0.556,0.25,0.194,1639.57910156,1667.45019531,-27.87109375,0.4599760885093724,297.0,9,0.0367,144.5,19,0.0179,152.5,10,0.7204526312502127
2017_2018,2018-04-28,Swansea,Chelsea,0.458,1.9598,-1.5018,0.8832999999999999,1.6659,-0.7826000000000001,0.31670000000000004,-0.06589999999999999,0.7676176470588235,1.6305588235294117,-0.8629411764705882,1.9288,0.8690000000000003,1.0598,1.5554000000000001,1.0778,0.47759999999999997,-0.15540000000000004,0.7222000000000001,1.5825294117647057,0.8891764705882352,0.6933529411764705,-1.4708,1.0907999999999998,-2.5616000000000003,-0.6721000000000003,0.5880999999999998,-1.2602,0.4721000000000001,-0.7881,-0.8149117647058822,0.7413823529411765,-1.5562941176470586,0.111,0.258,0.631,1653.18884277,1856.11193848,-202.92309570999987,0.2371951090747801,165.49,17,0.0205,884.25,2,0.1093,-718.76,-15,-1.6758290580547381
2017_2018,2018-04-29,Man United,Arsenal,1.2924,1.2708,0.021600000000000064,1.3188,1.1603999999999999,0.15839999999999996,0.2812,-0.16039999999999996,1.6407941176470588,1.1920588235294118,0.4487352941176471,2.2052,1.1136,1.0916000000000003,1.7969000000000002,1.5485,0.2483999999999999,0.3031,-0.04850000000000002,1.9063529411764706,1.2786176470588237,0.6277352941176471,-0.9128000000000001,0.1572,-1.0700000000000003,-0.4781000000000002,-0.3881000000000001,-0.08999999999999994,-0.021899999999999975,-0.11189999999999994,-0.26555882352941174,-0.08655882352941191,-0.17899999999999994,0.633,0.261,0.106,1899.47839355,1839.27282715,60.20556639999995,0.5857858332063457,849.5,4,0.105,694.0,6,0.0858,155.5,2,0.20217598060518222
